chrom	start	end	CTCF	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K9ac	H3K9me3	H4K20me1	group
chr4	82490000	82590000	9.01604	7.85429	4.60903	2.75266	5.65249	3.68168	0.773562	4.13876	2.50642	2.20814	B
chr4	83410000	83510000	4.12629	1.85206	3.74633	4.3928	2.79491	2.85763	2.11858	2.08365	2.59582	6.49243	B
chr4	85690000	85790000	2.05406	0.677848	6.53084	1.16982	1.66344	2.16746	1.93739	1.33745	2.09519	2.27078	B
chr4	87350000	87450000	1.89046	1.16109	1.99339	1.5327	1.94149	1.76813	0.446018	1.43531	2.22522	1.93744	B
chr4	89630000	89730000	6.92563	4.90237	3.45081	2.4232	4.02602	5.52137	7.89242	6.42221	2.18784	2.88378	B
chr4	93630000	93730000	0.708922	0.205541	0.703011	0.422568	0.263579	0.39933	0.174226	0.505622	1.73759	1.1119	B
chr4	99150000	99250000	0.708922	0.271139	1.31792	0.604009	0.474122	0.457036	0.254369	0.501544	2.87052	1.358	B
chr4	100190000	100290000	3.87181	8.30255	1.57122	8.0646	4.33942	7.57341	10.795	8.38761	2.48692	4.03595	B
chr4	100970000	101070000	1.81775	2.5802	3.33517	4.84162	2.02345	3.8825	5.7146	3.8941	1.41576	3.00012	B
chr4	103470000	103570000	2.63574	0.419829	4.82379	0.857073	0.904849	2.47446	2.14297	1.24774	2.06268	2.0493	B
chr4	104310000	104410000	1.09065	1.86736	2.12922	1.68788	1.16361	3.24773	5.86443	2.66267	2.74861	1.85019	B
chr4	111670000	111770000	1.79957	0.942428	8.35904	1.55896	2.13435	3.71169	3.7807	1.7656	3.24925	2.06943	B
chr4	114110000	114210000	0.781632	0.314871	2.49633	0.53	0.678235	0.701712	0.320575	0.795131	1.01102	1.59514	B
chr4	115950000	116050000	0.708922	0.194608	1.03891	0.434505	0.28608	0.415487	0.170741	0.538242	1.24996	1.21258	B
chr4	118070000	118170000	0.636212	0.155249	0.614905	0.355721	0.2459	0.353164	0.104535	0.432225	2.50155	0.841197	B
chr4	119390000	119490000	3.43555	8.8164	1.85206	5.6414	6.52038	8.91682	10.0981	7.89422	1.65307	3.17686	B
chr4	120650000	120750000	2.56303	9.57515	0.919604	20.7751	10.6637	9.7755	1.80498	5.70048	2.30487	19.3788	B
chr4	121150000	121250000	7.4346	6.99496	2.09802	1.76906	4.66246	7.44646	8.58932	6.9523	1.71321	2.51464	B
chr4	122850000	122950000	4.74433	14.5409	2.52386	3.45933	10.6235	11.8091	10.5859	11.6497	2.5178	2.96656	B
chr4	124050000	124150000	3.3083	4.81928	1.12335	5.53635	3.19188	5.43134	9.59635	5.11738	3.05745	2.94419	B
chr4	125390000	125490000	6.14399	0.931495	2.7478	1.10297	1.64898	1.51422	0.543584	1.4557	1.83837	1.79202	B
chr4	126390000	126490000	7.72544	5.9104	1.93099	2.61897	4.72675	11.052	16.9417	6.86259	1.80749	3.39835	B
chr4	130410000	130510000	1.96317	0.255833	3.06351	0.630271	0.646091	1.07565	0.648119	0.815519	1.7701	1.60857	B
chr4	138070000	138170000	0.981585	0.23834	1.79148	0.446442	0.440371	0.514743	0.226493	0.599406	1.406	1.39827	B
chr4	140110000	140210000	4.32624	7.19612	2.6395	8.07415	6.93664	6.86016	6.78434	6.06338	2.64296	9.88854	B
chr4	140570000	140670000	4.54437	5.2741	1.9163	7.94284	4.36674	6.56701	12.6732	7.05424	3.11921	5.37605	B
chr4	146210000	146310000	2.94475	5.03357	0.881058	9.77158	3.34296	5.63909	9.92389	5.90843	1.41413	4.33574	B
chr4	147170000	147270000	1.6178	0.981787	5.19641	0.926307	1.57023	1.54884	0.473894	1.1825	2.25611	1.9352	B
chr4	148150000	148250000	5.23512	2.04448	7.1898	1.04806	3.11152	3.94944	1.35896	2.53626	2.2171	1.96428	B
chr4	148990000	149090000	9.17964	3.86374	1.15088	9.85514	5.94179	3.13924	0.780531	3.16829	2.30162	5.2709	B
chr4	151030000	151130000	6.47119	0.811231	3.18466	1.01703	2.24525	1.71735	0.494801	1.69628	2.04643	1.76293	B
chr4	151350000	151450000	8.81609	16.6007	1.49046	7.31496	12.4477	8.78294	2.24054	10.3816	2.75512	2.85917	B
chr4	152130000	152230000	1.05429	2.96941	4.14831	2.98185	2.84473	5.20052	10.802	4.22846	2.84289	3.32004	B
chr4	154230000	154330000	10.2703	2.60425	7.98642	2.00779	5.86625	6.23231	3.54723	3.92672	3.02494	4.04714	B
chr4	155550000	155650000	1.81775	0.343297	3.81425	0.699505	0.789131	1.95279	1.21609	1.09687	1.38325	1.71371	B
chr4	156430000	156530000	3.70821	0.787179	2.75331	1.65446	1.0945	1.95741	3.56466	1.87569	1.24183	1.6287	B
chr4	156950000	157050000	1.39967	1.63558	2.6909	1.20086	2.27418	2.69374	0.843252	1.85938	2.48042	1.82781	B
chr4	159750000	159850000	5.41689	3.98181	2.89831	3.24924	2.04113	4.47342	9.88208	4.70554	1.87738	2.58176	B
chr4	166190000	166290000	5.90769	1.86518	3.61968	3.49514	1.91095	2.69144	5.33479	3.40479	2.40077	2.88602	B
chr4	169250000	169350000	4.88975	1.34039	1.98422	1.0409	2.82384	2.28749	0.693418	1.7289	1.70021	1.63094	B
chr4	170070000	170170000	5.38054	3.94683	1.43539	8.60415	3.17099	4.76656	7.04568	5.60261	3.1696	3.74959	B
chr4	174490000	174590000	4.0354	7.01245	2.37151	3.24924	3.44743	9.637	24.0327	10.6058	1.63682	2.98222	B
chr4	175450000	175550000	2.50849	0.671288	2.06498	1.87171	1.29218	0.974087	0.337998	1.26813	1.50515	1.86137	B
chr4	177070000	177170000	1.54509	0.430762	3.74633	0.754415	0.996459	2.14899	1.54712	1.14173	1.54417	1.58396	B
chr4	178690000	178790000	2.29036	1.7799	2.00991	1.37275	2.75151	1.97818	0.547068	1.85531	1.98303	1.79202	B
chr4	181730000	181830000	4.54437	0.371723	1.16557	0.627883	0.695914	0.73172	0.303153	0.799208	2.50805	1.38708	B
chr4	185310000	185410000	9.61589	0.87027	7.12005	1.3823	1.9672	1.40112	0.459956	1.72482	3.01031	2.34238	B
chr4	186730000	186830000	7.16193	1.1589	9.73018	1.4014	2.70169	2.6545	1.21958	1.98579	2.35363	2.40949	B
chr4	187350000	187450000	2.76298	3.16839	3.55727	2.16536	2.69687	4.04408	4.5891	3.56382	2.30487	2.29539	B
chr4	1590000	1690000	10.4521	5.43153	2.81204	9.4851	4.69621	6.38235	12.5512	7.64141	2.63321	7.43654	B
chr4	3430000	3530000	7.72544	1.74273	9.79626	8.76649	3.25296	3.09769	4.78772	3.82886	3.83603	5.91075	B
chr4	6570000	6670000	7.14376	1.63996	7.76432	9.52568	2.34329	2.85532	4.56471	3.44964	4.30741	4.30666	B
chr4	13130000	13230000	7.271	1.12829	12.3091	9.05298	2.99902	4.13872	3.77024	2.08365	4.16762	3.50126	B
chr4	26610000	26710000	5.21694	1.50657	6.05727	2.22505	2.50079	3.71861	1.23003	2.29976	2.63483	2.96656	B
chr4	30170000	30270000	0.58168	0.268953	1.04442	0.455991	0.334296	0.394713	0.174226	0.546398	2.00579	1.28193	B
chr4	38810000	38910000	6.47119	2.61518	2.07232	4.7509	2.59722	3.37468	5.5125	3.99196	1.84162	2.80101	B
chr4	40910000	41010000	8.43436	5.40748	5.98569	5.08991	3.75279	7.81347	15.7535	8.07771	3.00218	4.24178	B
chr4	46430000	46530000	0.527147	0.323618	1.92731	0.678018	0.464478	0.604765	0.205586	0.562708	2.49667	1.54145	B
chr4	55470000	55570000	4.199	3.20119	6.79149	1.34887	3.13885	2.66374	0.829314	2.45471	3.1631	2.47213	B
chr4	56890000	56990000	1.39967	3.32146	1.15455	4.97293	2.28864	5.06895	7.94469	4.96651	2.34388	3.32675	B
chr4	65150000	65250000	0.490792	0.170555	0.653451	0.747253	0.282866	0.313924	0.202102	0.391449	4.2684	1.27298	B
chr4	78390000	78490000	1.27242	0.303938	4.6127	0.780676	0.568946	0.66478	0.351936	0.905226	3.44755	2.38712	B
chr4	83910000	84010000	2.92658	4.75368	2.75881	15.5109	8.01185	6.83939	6.71814	5.08884	2.13257	10.2912	B
chr4	84550000	84650000	3.05382	5.15383	2.40822	7.45104	2.39472	5.57446	15.1541	8.73828	1.65632	3.36031	B
chr4	86130000	86230000	1.56326	0.48324	3.45815	0.990766	1.24075	1.07103	0.341482	0.946002	2.25773	1.98666	B
chr4	88630000	88730000	1.70868	1.3885	3.9721	1.35842	2.68401	2.47446	0.867643	1.83492	2.28211	2.30434	B
chr4	95290000	95390000	1.07247	3.53574	2.23752	5.11379	2.20507	3.28466	6.35227	4.32633	1.91151	3.32004	B
chr4	95710000	95810000	3.43555	2.61956	0.934288	6.01622	5.26837	3.72785	0.665542	2.79315	1.3036	5.14114	B
chr4	96230000	96330000	4.68979	0.686595	4.23642	1.17221	1.67148	1.84199	0.675995	1.43124	2.1277	2.69138	B
chr4	109730000	109830000	1.47238	5.6655	1.98238	7.80915	3.52296	6.09382	13.8091	8.13072	2.03017	4.92413	B
chr4	110510000	110610000	9.2887	3.88123	3.66924	4.55752	3.53743	5.06433	8.18512	5.04806	1.97978	8.33367	B
chr4	128870000	128970000	3.32648	1.78864	2.85793	1.61149	1.89488	4.358	6.6136	3.12751	1.94077	2.05601	B
chr4	142230000	142330000	5.70773	1.40599	5.09178	1.59239	2.94598	5.1382	9.20957	3.11936	2.75999	2.88602	B
chr4	153890000	153990000	4.12629	2.47743	2.98642	3.30415	2.42525	4.51727	10.0319	4.27332	2.45278	5.57293	B
chr4	160590000	160690000	5.14423	0.535719	4.00147	1.06955	1.15879	1.51884	0.662057	1.43939	2.53081	2.1634	B
chr4	171210000	171310000	7.07105	1.37756	2.4743	2.94365	1.17325	2.7376	4.57865	2.87063	2.01229	2.19024	B
chr4	184550000	184650000	11.2337	6.40895	5.28635	4.27581	5.24266	7.10714	12.3038	8.63634	3.08996	3.6422	B
chr4	186270000	186370000	5.87133	4.46287	3.14795	6.34568	5.61071	9.60469	16.4783	7.29889	2.01392	5.01139	B
chr5	159310000	159410000	13.3059	8.53214	3.55727	6.07113	9.19474	7.3172	6.03517	6.64648	2.6137	4.55052	B
chr5	10430000	10530000	6.32577	6.27994	2.94237	13.2237	10.2973	7.25949	4.58562	6.12047	2.2171	7.21729	B
chr5	14670000	14770000	6.81656	6.0897	5.28818	10.292	5.74571	6.83939	10.4501	6.96861	2.57957	7.85937	B
chr5	40870000	40970000	6.48937	6.1553	4.15749	3.06779	3.85887	6.6755	9.82284	8.59149	4.02133	2.98446	B
chr5	54470000	54570000	11.0156	3.85499	21.1656	3.75059	5.3857	10.0063	10.6487	5.6597	4.51709	6.04498	B
chr5	55530000	55630000	12.9242	17.7246	3.25808	2.97946	9.68494	5.24207	1.36941	8.38761	4.82917	3.33794	B
chr5	56550000	56650000	7.59819	10.2705	2.74229	7.73036	5.9434	4.71578	1.60636	5.45174	3.56133	4.93308	B
chr5	63910000	64010000	3.78092	0.942428	6.48495	1.10059	2.09578	2.13745	0.804922	1.94093	1.72134	2.49674	B
chr5	77570000	77670000	2.9084	4.59625	3.10206	4.1827	4.41817	5.31593	9.70088	6.05523	2.56331	6.78327	B
chr5	87990000	88090000	12.9606	0.520413	14.8587	1.7786	2.73705	4.76195	3.27544	1.74929	2.94367	2.81667	B
chr5	90110000	90210000	5.59867	0.487613	3.19934	0.909595	1.01575	1.07103	0.46344	1.28852	1.98466	1.96205	B
chr5	110030000	110130000	1.74504	2.08384	2.32195	2.46379	1.65862	4.17796	8.60326	3.49858	1.84812	2.22604	B
chr5	126830000	126930000	3.99905	3.20557	4.4108	6.60113	2.54901	3.90558	8.38374	4.89311	2.23335	4.84136	B
chr5	172930000	173030000	14.9419	5.31346	7.2467	5.67721	6.17001	5.56292	5.82262	6.55269	4.33829	4.36259	B
chr5	177170000	177270000	0.181775	1.83894	4.49707	3.26356	2.46865	3.1	4.52638	3.42518	2.55681	3.00459	B
chr5	179230000	179330000	5.41689	3.00221	2.58811	14.2002	3.03438	2.60141	4.54032	4.26109	2.60395	4.74516	B
chr5	1690000	1790000	10.9247	0.719394	11.6777	1.63775	1.8097	1.85584	1.1464	1.73298	3.67349	3.46546	B
chr5	5430000	5530000	3.19924	3.51169	1.51432	6.66798	2.75312	4.75041	7.05614	4.9502	1.97491	5.10759	B
chr5	9550000	9650000	8.48889	7.7056	2.6909	5.52203	5.89839	10.7727	18.6247	9.53749	2.49992	6.31345	B
chr5	13990000	14090000	5.9804	27.6496	2.42658	6.67991	12.5682	10.4357	6.57179	16.9873	3.87992	4.85702	B
chr5	15030000	15130000	4.78068	4.14362	6.98055	1.50644	3.83958	2.96843	0.853705	2.78907	4.15949	2.88602	B
chr5	17230000	17330000	13.9785	23.1256	2.28157	11.0011	16.6569	17.1919	14.7604	13.819	3.00381	16.8732	B
chr5	18430000	18530000	1.69051	0.223034	0.675478	0.620721	0.289295	0.43857	0.202102	0.481156	4.67313	1.1119	B
chr5	21830000	21930000	2.47214	0.461374	1.30323	0.625496	0.843776	0.77096	0.310122	0.946002	1.69045	1.47657	B
chr5	31510000	31610000	2.25401	7.8696	1.90896	13.9495	5.58017	6.33388	9.24093	7.67811	2.00254	4.39391	B
chr5	32110000	32210000	5.47143	7.58753	2.36601	14.8018	7.38505	6.23693	9.61725	6.85851	2.43328	16.0745	B
chr5	34470000	34570000	9.88856	10.8543	7.02644	2.60703	11.4207	8.4344	1.85028	7.70257	4.60649	3.74959	B
chr5	34910000	35010000	6.3803	9.21218	2.58811	9.31559	4.23495	8.34668	16.9312	9.32138	1.98466	4.54157	B
chr5	36090000	36190000	4.47166	3.46359	3.5022	2.99856	1.88202	5.32516	9.66952	5.17039	1.63356	2.37146	B
chr5	36950000	37050000	2.07223	1.55905	0.848018	5.49816	3.33974	3.02383	0.777046	1.72074	1.30035	8.34933	B
chr5	38350000	38450000	5.36236	0.763126	9.22908	1.44676	1.64576	1.21415	0.53313	1.55356	2.6836	3.20147	B
chr5	39550000	39650000	2.7448	2.72014	5.77827	1.42766	3.60332	3.05152	0.878097	2.37724	1.97328	2.68915	B
chr5	42770000	42870000	2.05406	0.732513	2.62298	1.23189	1.06718	1.49114	0.919911	1.34968	2.04155	1.79202	B
chr5	43570000	43670000	8.27076	5.65457	1.38767	7.64442	4.00512	8.22896	14.2273	7.69034	1.61243	4.47221	B
chr5	51950000	52050000	3.6355	1.07362	3.98128	0.943019	2.58276	2.53909	0.885066	1.92462	1.98791	2.19472	B
chr5	56190000	56290000	3.29013	6.43519	2.08884	12.264	3.24813	6.68704	14.0774	7.55986	1.67095	4.83912	B
chr5	57910000	58010000	0.763455	0.286446	2.43025	0.568199	0.718415	2.08205	1.63772	1.0194	1.32148	1.87927	B
chr5	61570000	61670000	1.36331	3.18589	3.71513	2.5736	3.1292	3.96329	7.52655	4.14691	2.83314	5.91522	B
chr5	64870000	64970000	1.54509	5.21287	0.899413	8.63518	2.6374	7.16947	18.1473	8.72605	1.29872	4.53933	B
chr5	65490000	65590000	2.3449	1.39943	4.56865	4.18509	2.25971	1.86739	0.564491	1.61065	2.27399	3.49902	B
chr5	68350000	68450000	8.07081	3.78939	5.04773	5.57217	3.14045	3.98868	6.89585	5.37427	2.41377	3.75183	B
chr5	70470000	70570000	0	1.26823	1.21696	8.04073	1.56701	1.01564	0.442533	1.6188	1.91639	3.96213	B
chr5	72190000	72290000	4.88975	6.27119	2.12005	12.603	4.4921	5.51675	7.90636	5.85542	2.18296	6.41413	B
chr5	72830000	72930000	10.034	7.34481	2.14941	6.53667	5.67821	8.62137	15.52	10.455	1.80261	4.84136	B
chr5	73130000	73230000	1.52691	5.48401	1.71623	5.57694	7.02986	4.06947	0.815376	4.06536	2.2301	3.66905	B
chr5	73990000	74090000	2.39943	2.99784	2.17878	8.20307	3.67243	4.66731	5.63097	4.22439	2.07568	4.33351	B
chr5	75590000	75690000	1.50873	0.551025	5.92328	1.25577	0.930564	0.895606	0.362389	1.32114	2.11307	2.64887	B
chr5	75850000	75950000	4.0354	2.36591	7.18429	2.15342	3.67083	3.17386	0.961725	2.65859	2.35363	2.7227	B
chr5	76370000	76470000	5.56231	3.16621	5.04039	6.07829	3.19028	3.94021	4.95149	3.4945	2.36826	3.70932	B
chr5	76870000	76970000	1.98135	0.382656	11.4721	1.33216	1.30825	1.65041	1.04535	0.884838	3.53045	2.86812	B
chr5	79930000	80030000	3.10835	2.99565	1.85022	7.10009	2.67597	3.79479	5.30343	4.44458	1.7766	4.12544	B
chr5	80590000	80690000	2.70845	5.64582	2.97541	3.76252	3.84762	5.50983	9.44651	6.21833	2.96967	4.16124	B
chr5	82930000	83030000	2.59938	1.02771	7.04296	1.25577	1.70523	1.47036	0.494801	1.28852	2.32763	2.20367	B
chr5	86210000	86310000	5.50778	0.953361	3.39391	0.806937	1.57987	1.95972	0.574944	1.59842	1.32961	1.84795	B
chr5	86830000	86930000	0.545325	0.179302	1.43906	0.711442	0.416263	0.604765	0.271792	0.530087	2.98918	1.52579	B
chr5	90790000	90890000	1.81775	0.356417	2.65419	0.744865	0.768238	0.810201	0.341482	0.929691	1.72621	1.74727	B
chr5	95670000	95770000	4.72615	6.62979	5.42585	2.10329	6.76788	3.93559	0.85719	4.74224	3.10133	2.88155	B
chr5	96070000	96170000	3.03564	5.63489	1.28855	13.8325	5.95625	4.59344	5.98988	5.60261	1.60431	6.82578	B
chr5	98390000	98490000	6.61661	1.02333	3.44897	0.923919	1.8772	3.49009	1.66211	1.81861	1.64332	1.90388	B
chr5	101790000	101890000	0.672567	0.264579	0.792952	0.646982	0.371261	0.410871	0.2474	0.579018	4.50084	1.2081	B
chr5	102890000	102990000	2.09041	1.83238	2.71292	1.14117	1.00932	2.74683	5.01073	3.24984	1.08092	1.51684	B
chr5	107710000	107810000	0.963407	3.4942	2.44677	1.72608	2.06846	3.93097	9.50226	3.91041	2.78112	2.54149	B
chr5	108830000	108930000	3.92634	0.529159	3.70962	0.857073	1.13628	1.11258	0.418141	0.9827	2.00091	1.87479	B
chr5	110430000	110530000	4.81704	4.00368	2.59729	4.81775	4.05816	6.44006	9.8995	4.97059	1.75547	2.9867	B
chr5	111670000	111770000	0.87252	0.343297	3.48018	0.744865	0.559303	0.581682	0.282245	0.958235	1.45802	2.1455	B
chr5	112930000	113030000	5.03517	1.27479	3.74633	3.28743	2.4349	1.81891	0.53313	1.92462	2.62996	2.74955	B
chr5	114550000	114650000	2.25401	3.09842	1.46476	4.30685	2.80294	3.94482	6.36272	4.20808	1.08579	4.06056	B
chr5	114950000	115050000	6.3803	4.72963	4.04002	3.18239	3.32367	8.07661	12.6801	7.37637	2.11307	5.18589	B
chr5	115410000	115510000	3.03564	2.09477	2.83774	2.70491	1.70362	3.29389	5.78081	3.47819	2.21059	2.50569	B
chr5	118270000	118370000	9.90673	1.26167	2.31828	1.48018	1.58791	2.3475	3.05243	2.25083	2.45604	2.13879	B
chr5	122930000	123030000	2.16312	0.758753	2.34949	3.58347	1.61041	1.13797	0.519192	1.11318	2.40727	2.84351	B
chr5	125630000	125730000	2.76298	2.02698	4.66961	1.03851	2.88652	2.6822	1.3276	2.37724	2.08869	1.97323	B
chr5	125930000	126030000	10.1067	6.32804	2.82122	9.55433	4.72675	6.72397	9.92737	7.28258	2.77625	4.79885	B
chr5	127510000	127610000	8.67067	1.371	2.86527	2.51631	3.03438	2.44214	0.853705	2.05511	1.6547	2.23051	B
chr5	130450000	130550000	3.01746	4.34479	2.50734	3.0296	2.00899	5.82837	12.0007	6.38551	3.15497	2.97551	B
chr5	130730000	130830000	3.98087	3.52481	1.04626	8.08131	4.69621	2.96381	0.804922	2.59743	1.97003	4.06056	B
chr5	131510000	131610000	8.74338	5.86011	3.7243	10.5403	7.44291	6.35696	5.96548	6.42629	2.91929	5.91075	B
chr5	133350000	133450000	9.72496	7.01245	11.3491	6.14514	6.96718	6.54624	9.1782	8.10626	3.85716	13.1683	B
chr5	135510000	135610000	6.74385	1.30322	7.7992	5.27613	2.82223	2.66835	1.10807	2.18559	2.3065	5.40066	B
chr5	137470000	137570000	1.90864	3.5423	3.54626	10.865	2.56186	4.7481	8.49176	6.43444	1.90664	4.27758	B
chr5	138710000	138810000	6.50754	7.30983	4.03635	10.7241	9.03242	7.93119	8.30359	8.28567	2.55031	8.50593	B
chr5	139510000	139610000	15.2691	3.70411	4.39428	3.84608	7.60523	6.14691	6.58224	5.9329	1.95052	6.17474	B
chr5	140030000	140130000	2.0177	5.95632	1.69604	9.07446	3.30599	7.91042	15.6002	8.15111	4.20663	3.74288	B
chr5	140630000	140730000	11.0701	3.61446	2.75514	5.78464	2.85116	8.01198	14.635	5.2234	16.4673	2.70481	B
chr5	140950000	141050000	15.0146	6.45486	2.20999	11.7101	7.89613	10.1333	16.1647	10.2837	1.58318	6.28884	B
chr5	141270000	141370000	15.5599	7.07805	5.53965	12.6651	4.88104	7.16485	11.1923	9.12566	1.81561	5.92417	B
chr5	142030000	142130000	23.0672	3.93808	8.03782	2.31577	7.29826	5.88838	5.02467	5.29679	2.68035	3.82118	B
chr5	142190000	142290000	12.1244	2.49711	8.38473	2.25369	6.4368	4.17103	1.12898	3.57197	2.13582	4.28429	B
chr5	143510000	143610000	4.14447	4.07584	4.11527	2.9532	4.37317	8.04892	10.0668	6.76065	1.59293	3.24845	B
chr5	145790000	145890000	5.68956	2.98035	2.82306	7.36032	2.42847	3.22464	6.18501	4.13876	1.52141	4.72502	B
chr5	148030000	148130000	5.92586	0.669102	5.20742	0.890496	1.92059	1.74043	0.627212	1.58618	2.01229	2.07391	B
chr5	148590000	148690000	7.79815	5.07949	3.59765	9.6164	7.47183	5.33671	4.24065	6.01853	2.03017	5.07179	B
chr5	150530000	150630000	5.88951	2.02917	8.59949	2.91023	3.81387	4.72271	5.97245	4.0042	2.84939	3.60864	B
chr5	151110000	151210000	7.19829	8.00954	1.40419	8.71874	5.7891	8.81295	13.2446	9.60273	2.54706	10.8774	B
chr5	153310000	153410000	9.37959	3.52262	3.64171	3.93203	2.93634	3.69091	8.71825	5.63116	1.70671	3.30438	B
chr5	154270000	154370000	5.05334	3.17933	2.29442	6.55577	2.6374	4.77349	9.98313	5.60261	1.96678	3.76749	B
chr5	156550000	156650000	4.83521	0.942428	7.13106	1.6282	2.15042	2.2067	2.2266	1.86754	2.28862	2.6444	B
chr5	157070000	157170000	11.5972	4.39289	2.01358	6.53428	3.85405	6.34311	9.32455	6.29988	1.84812	3.80105	B
chr5	159750000	159850000	11.5791	5.79451	5.2735	4.70554	5.71517	9.98786	13.6976	9.12973	2.15208	3.27306	B
chr5	162750000	162850000	5.85315	6.92061	2.5569	4.63631	2.9508	8.47364	15.8615	8.36314	1.75385	3.17239	B
chr5	167550000	167650000	7.16193	1.19389	6.29956	1.78338	2.06846	2.27595	1.25094	2.60558	2.80063	2.77863	B
chr5	167870000	167970000	1.47238	2.88851	4.2511	6.73721	2.30953	3.67937	6.82267	3.77993	2.67384	5.32907	B
chr5	168870000	168970000	2.78116	2.34404	3.3627	2.60703	2.30793	3.90558	5.89579	4.11021	1.92452	2.57057	B
chr5	170690000	170790000	14.2875	5.40529	6.28855	8.72113	5.10283	9.13611	12.9484	8.06548	2.7096	14.4391	B
chr5	171230000	171330000	3.94452	2.98035	1.20595	6.05442	6.4127	4.15257	0.808407	3.02965	1.90501	12.9177	B
chr5	171390000	171490000	12.3971	8.96072	2.03378	13.1092	9.19153	6.07766	2.26842	6.97676	2.46741	6.00248	B
chr5	172270000	172370000	16.1961	32.388	1.71806	17.6834	14.9951	11.1951	13.5931	20.8324	2.32112	7.67368	B
chr5	172590000	172690000	13.9967	18.7589	21.1289	10.3589	12.2356	13.5449	16.6838	18.6428	5.58175	7.55287	B
chr5	173310000	173410000	7.41642	2.04448	3.72798	2.31815	3.46028	3.65629	1.99314	2.80946	2.57144	2.48556	B
chr5	174190000	174290000	3.21742	0.636303	2.67805	1.14595	0.94985	1.00409	0.414657	1.08464	5.41921	1.74056	B
chr5	175690000	175790000	6.81656	10.0934	1.98605	14.6013	6.0784	10.2533	23.7957	13.4316	2.05943	7.43206	B
chr5	176350000	176450000	7.90721	7.71872	3.11307	9.88618	6.91896	8.59597	15.4991	9.56604	2.786	9.35831	B
chr5	178430000	178530000	5.99857	1.56561	1.12702	11.1563	2.40436	1.44728	0.825829	1.98579	9.99319	2.93524	B
chr5	5010000	5110000	0.908875	0.216474	0.688326	0.790226	0.300545	0.454728	0.240431	0.481156	6.7927	1.33115	B
chr5	7870000	7970000	4.99881	3.03938	4.12078	7.29586	3.20635	4.24721	7.9203	4.7504	2.16346	3.80328	B
chr5	16270000	16370000	0.79981	0.214288	1.53818	0.670856	0.382512	0.487044	0.226493	0.607561	2.44628	1.70253	B
chr5	33430000	33530000	6.52572	7.94176	1.94016	9.1437	5.31338	7.39568	12.9206	9.46817	2.27236	6.62219	B
chr5	38930000	39030000	3.29013	2.79886	0.868209	15.9836	4.14173	2.46523	0.64115	2.49549	2.3325	5.17918	B
chr5	41950000	42050000	4.199	1.48471	1.60977	2.07942	1.2295	2.46061	3.70404	2.7116	1.90664	1.78754	B
chr5	53770000	53870000	8.87062	15.479	5.90309	6.70856	9.6769	15.9155	19.4854	12.1186	4.95271	11.5754	B
chr5	55190000	55290000	5.07152	2.96504	4.04185	7.37464	4.32656	2.62911	0.951272	3.22538	2.47066	4.05385	B
chr5	71590000	71690000	8.63431	10.0431	1.27937	7.41284	6.61842	8.38823	11.4815	7.95946	1.77335	4.26415	B
chr5	78270000	78370000	9.72496	5.56054	3.04516	2.75743	5.70232	7.50878	7.57533	6.03892	2.52593	3.06724	B
chr5	81550000	81650000	9.30688	3.73691	1.87592	4.03707	3.28992	4.38801	7.14673	6.07969	1.63031	3.48112	B
chr5	94770000	94870000	1.07247	0.909629	2.99927	5.80613	1.72612	1.30879	0.487832	1.25182	1.69371	2.62203	B
